# Spherical Bessel functions via up and down recursion
25.800000 -1.250975e-02 -1.250975e-02
25.900000 -8.898596e-03 -8.898596e-03
26.000000 -5.241172e-03 -5.241172e-03
26.100000 -1.568097e-03 -1.568097e-03
26.200000  2.090021e-03  2.090021e-03
26.300000  5.702841e-03  5.702841e-03
26.400000  9.240540e-03  9.240540e-03
26.500000  1.267406e-02  1.267406e-02
26.600000  1.597535e-02  1.597535e-02
26.700000  1.911758e-02  1.911758e-02
26.800000  2.207540e-02  2.207540e-02
26.900000  2.482510e-02  2.482510e-02
27.000000  2.734484e-02  2.734484e-02
27.100000  2.961482e-02  2.961482e-02
27.200000  3.161741e-02  3.161741e-02
27.300000  3.333735e-02  3.333735e-02
27.400000  3.476179e-02  3.476179e-02
27.500000  3.588047e-02  3.588047e-02
27.600000  3.668576e-02  3.668576e-02
27.700000  3.717271e-02  3.717271e-02
27.800000  3.733909e-02  3.733909e-02
27.900000  3.718541e-02  3.718541e-02
28.000000  3.671489e-02  3.671489e-02
28.100000  3.593343e-02  3.593343e-02
28.200000  3.484956e-02  3.484956e-02
28.300000  3.347433e-02  3.347433e-02
28.400000  3.182125e-02  3.182125e-02
28.500000  2.990612e-02  2.990612e-02
28.600000  2.774692e-02  2.774692e-02
28.700000  2.536361e-02  2.536361e-02
28.800000  2.277802e-02  2.277802e-02
28.900000  2.001359e-02  2.001359e-02
29.000000  1.709517e-02  1.709517e-02
29.100000  1.404883e-02  1.404883e-02
29.200000  1.090164e-02  1.090164e-02
29.300000  7.681370e-03  7.681370e-03
29.400000  4.416319e-03  4.416319e-03
29.500000  1.135024e-03  1.135024e-03
29.600000 -2.133969e-03 -2.133969e-03
29.700000 -5.362361e-03 -5.362361e-03
29.800000 -8.522337e-03 -8.522337e-03
29.900000 -1.158681e-02 -1.158681e-02
30.000000 -1.452965e-02 -1.452965e-02
30.100000 -1.732591e-02 -1.732591e-02
30.200000 -1.995204e-02 -1.995204e-02
30.300000 -2.238608e-02 -2.238608e-02
30.400000 -2.460786e-02 -2.460786e-02
30.500000 -2.659915e-02 -2.659915e-02
30.600000 -2.834382e-02 -2.834382e-02
30.700000 -2.982798e-02 -2.982798e-02
30.800000 -3.104008e-02 -3.104008e-02
30.900000 -3.197102e-02 -3.197102e-02
31.000000 -3.261419e-02 -3.261419e-02
31.100000 -3.296556e-02 -3.296556e-02
31.200000 -3.302366e-02 -3.302366e-02
31.300000 -3.278962e-02 -3.278962e-02
31.400000 -3.226714e-02 -3.226714e-02
31.500000 -3.146242e-02 -3.146242e-02
31.600000 -3.038414e-02 -3.038414e-02
31.700000 -2.904336e-02 -2.904336e-02
31.800000 -2.745336e-02 -2.745336e-02
31.900000 -2.562962e-02 -2.562962e-02
32.000000 -2.358957e-02 -2.358957e-02
32.100000 -2.135249e-02 -2.135249e-02
32.200000 -1.893931e-02 -1.893931e-02
32.300000 -1.637243e-02 -1.637243e-02
32.400000 -1.367549e-02 -1.367549e-02
32.500000 -1.087319e-02 -1.087319e-02
32.600000 -7.991053e-03 -7.991053e-03
32.700000 -5.055179e-03 -5.055179e-03
32.800000 -2.092030e-03 -2.092030e-03
32.900000  8.718124e-04  8.718124e-04
33.000000  3.809887e-03  3.809887e-03
33.100000  6.696084e-03  6.696084e-03
33.200000  9.504881e-03  9.504881e-03
33.300000  1.221156e-02  1.221156e-02
33.400000  1.479244e-02  1.479244e-02
33.500000  1.722507e-02  1.722507e-02
33.600000  1.948843e-02  1.948843e-02
33.700000  2.156312e-02  2.156312e-02
33.800000  2.343150e-02  2.343150e-02
33.900000  2.507788e-02  2.507788e-02
34.000000  2.648865e-02  2.648865e-02
34.100000  2.765234e-02  2.765234e-02
34.200000  2.855977e-02  2.855977e-02
34.300000  2.920413e-02  2.920413e-02
34.400000  2.958098e-02  2.958098e-02
34.500000  2.968830e-02  2.968830e-02
34.600000  2.952655e-02  2.952655e-02
34.700000  2.909856e-02  2.909856e-02
34.800000  2.840959e-02  2.840959e-02
34.900000  2.746722e-02  2.746722e-02
35.000000  2.628126e-02  2.628126e-02
35.100000  2.486372e-02  2.486372e-02
35.200000  2.322861e-02  2.322861e-02
35.300000  2.139186e-02  2.139186e-02
35.400000  1.937115e-02  1.937115e-02
35.500000  1.718575e-02  1.718575e-02
35.600000  1.485633e-02  1.485633e-02
35.700000  1.240478e-02  1.240478e-02
